restaurant_id,dish_id,order_date,quantity,restaurant_name,location,cuisine,partner_id,dish_name,category,price,partner_name,rating
217,138,2025-02-17,3,Blair-Holloway,Teresahaven,Mexican,18,with,Appetizer,28,"Stephens, Allison and Jordan",2.1
134,146,2025-02-07,2,"Anderson, Ross and Wang",Port Cody,Mexican,19,low,Dessert,46,Lara and Sons,2.0
193,206,2025-01-16,4,Ellis and Sons,Garciaport,Chinese,25,trade,Dessert,11,Sullivan-Lee,4.7
223,310,2025-02-01,1,Woods-Weiss,Hernandezmouth,Italian,19,artist,Main,17,Lara and Sons,2.0
243,52,2025-01-09,4,Lester and Sons,Porterfurt,Indian,11,he,Main,11,"Cox, Singh and Moore",2.8
191,218,2025-02-22,1,"Trujillo, Mccoy and Dawson",East Michellemouth,Italian,5,also,Appetizer,34,"Mitchell, Martin and Ellis",1.6
262,180,2025-01-13,3,Wagner and Sons,Floresview,Indian,4,identify,Dessert,21,Donovan-Brock,2.9
264,185,2025-02-19,3,"Brown, Myers and Macias",Kristinside,Mexican,13,product,Dessert,9,Carson and Sons,4.4
235,145,2025-02-17,1,Reyes-Lee,Jennamouth,Indian,13,fact,Dessert,16,Carson and Sons,4.4
81,22,2025-01-11,1,Roberts and Sons,Walterville,Mexican,30,both,Dessert,7,Miller-Graham,4.9
41,354,2025-01-08,4,"Chapman, Peters and Moore",Priceberg,Italian,22,him,Dessert,32,Garner-Russo,4.2
215,55,2025-01-05,1,Valdez LLC,Combsview,Italian,10,ability,Appetizer,42,"Garcia, King and Rodriguez",2.4
85,237,2025-01-27,2,"Duncan, Ortiz and Baker",Garciamouth,Chinese,29,investment,Main,46,Hamilton PLC,4.3
174,291,2025-01-18,1,Matthews-Curtis,East Mary,Italian,26,Republican,Dessert,19,"Fuentes, Mcdaniel and Elliott",4.0
183,47,2025-01-18,2,"Hodges, Thornton and Ray",Warnerville,Mexican,18,sing,Main,24,"Stephens, Allison and Jordan",2.1
219,300,2025-01-19,3,Davies-Lloyd,Scottfort,Indian,24,reduce,Main,45,Russo-Terry,2.6
124,155,2025-01-11,2,Gutierrez Inc,Yolandachester,Mexican,8,study,Main,48,Barrett-Perkins,1.5
170,4,2025-01-07,1,Barber PLC,Walterhaven,Mexican,8,weight,Appetizer,41,Barrett-Perkins,1.5
267,198,2025-02-13,3,"Garza, Roberts and Smith",Christophermouth,Italian,25,billion,Appetizer,26,Sullivan-Lee,4.7
102,279,2025-01-06,1,Smith-Harrell,Port Ernestfort,Chinese,3,set,Main,30,Rojas-Duncan,2.4
148,206,2025-02-08,3,Brown Ltd,West Cathyfurt,Mexican,17,trade,Dessert,11,Mcdonald Inc,4.7
43,333,2025-02-17,4,Russell Ltd,Odomland,Mexican,1,many,Main,8,Hall and Sons,4.0
24,222,2025-01-07,2,"Hill, Barber and Hernandez",Port Joseph,Chinese,8,music,Dessert,26,Barrett-Perkins,1.5
290,76,2025-01-17,1,"Hodge, Hatfield and Coleman",West Andrew,Mexican,18,majority,Appetizer,49,"Stephens, Allison and Jordan",2.1
216,181,2025-01-14,1,Johnston and Sons,New Anthonyside,Chinese,20,program,Main,15,Maxwell-Johnson,1.3
144,84,2025-02-12,2,"Brown, Jenkins and Cobb",East Katieport,Indian,20,both,Dessert,28,Maxwell-Johnson,1.3
167,59,2025-01-16,4,Allen-Cook,Josephport,Mexican,8,eat,Dessert,42,Barrett-Perkins,1.5
54,66,2025-02-10,2,Heath-Branch,Lake Gregory,Italian,27,prepare,Dessert,36,"Miller, Rodriguez and Greer",1.8
63,295,2025-01-19,2,Bowen Ltd,Georgeview,Chinese,8,production,Dessert,44,Barrett-Perkins,1.5
264,320,2025-01-12,2,"Brown, Myers and Macias",Kristinside,Mexican,13,them,Dessert,46,Carson and Sons,4.4
182,231,2025-02-19,1,White-Thomas,Lake Bridgethaven,Chinese,17,special,Appetizer,43,Mcdonald Inc,4.7
91,121,2025-02-06,4,Wilson-Lee,New Michellebury,Indian,19,clearly,Dessert,6,Lara and Sons,2.0
204,356,2025-01-06,2,"Baker, Daniels and Price",Howardburgh,Chinese,8,major,Dessert,5,Barrett-Perkins,1.5
220,23,2025-02-14,1,Herrera-Smith,Phillipsfurt,Chinese,2,rest,Dessert,46,Diaz-Hernandez,4.7
43,159,2025-01-28,1,Russell Ltd,Odomland,Mexican,1,each,Appetizer,23,Hall and Sons,4.0
161,149,2025-02-18,2,Weaver-Soto,Yorkport,Italian,28,above,Main,45,"Edwards, Young and Lynch",4.8
24,316,2025-01-17,3,"Hill, Barber and Hernandez",Port Joseph,Chinese,8,evidence,Appetizer,22,Barrett-Perkins,1.5
68,153,2025-02-06,4,Anderson Ltd,North Duane,Mexican,9,month,Main,42,Henderson Ltd,3.8
40,32,2025-01-25,4,Jenkins and Sons,Johnbury,Mexican,8,leg,Appetizer,38,Barrett-Perkins,1.5
252,128,2025-01-07,1,Carson Ltd,Lake Juanberg,Mexican,22,of,Appetizer,43,Garner-Russo,4.2
17,133,2025-01-08,3,Mann Group,New Jodiland,Mexican,2,event,Appetizer,45,Diaz-Hernandez,4.7
113,208,2025-01-24,4,Bautista-Garcia,South Justin,Italian,30,message,Appetizer,34,Miller-Graham,4.9
101,136,2025-01-29,2,Farmer-Mccall,Davidborough,Indian,7,resource,Dessert,49,Lewis-Randolph,2.6
51,319,2025-02-21,1,Scott PLC,Port Justinshire,Mexican,12,radio,Dessert,38,Stark-Velez,4.5
181,135,2025-02-10,4,Wilson Inc,Andrewton,Indian,10,firm,Main,26,"Garcia, King and Rodriguez",2.4
122,316,2025-02-03,4,"Pittman, Nelson and Reid",North Diana,Indian,14,evidence,Appetizer,22,Koch-Lewis,4.5
289,276,2025-01-06,2,"Wilson, Mcdaniel and Torres",Wesleyshire,Chinese,29,main,Dessert,38,Hamilton PLC,4.3
79,239,2025-01-22,4,Lewis-Garcia,West Granttown,Indian,18,accept,Dessert,11,"Stephens, Allison and Jordan",2.1
221,31,2025-01-18,3,"Nichols, Ramsey and Long",Stevenfurt,Mexican,4,behavior,Appetizer,7,Donovan-Brock,2.9
38,86,2025-01-09,1,"Cisneros, Smith and Clark",North Jacobhaven,Italian,13,outside,Appetizer,34,Carson and Sons,4.4
46,157,2025-01-03,4,Thomas Inc,Christineborough,Chinese,22,up,Main,39,Garner-Russo,4.2
46,257,2025-02-09,1,Thomas Inc,Christineborough,Chinese,22,behind,Main,10,Garner-Russo,4.2
293,145,2025-02-20,3,Lara-Williams,Port Rachel,Indian,24,fact,Dessert,16,Russo-Terry,2.6
218,324,2025-02-15,4,King-Little,Melindaton,Indian,7,old,Main,42,Lewis-Randolph,2.6
269,330,2025-01-01,1,"Allen, Logan and Lowe",Pooleside,Italian,21,five,Main,18,Scott PLC,1.6
136,191,2025-02-11,4,"Lewis, Scott and Foley",Thomasland,Indian,28,rise,Dessert,28,"Edwards, Young and Lynch",4.8
287,12,2025-01-23,2,"Smith, Wells and Stuart",Oscarport,Chinese,25,least,Main,38,Sullivan-Lee,4.7
296,277,2025-01-29,3,Moon-Heath,New Tamara,Italian,1,smile,Dessert,6,Hall and Sons,4.0
140,117,2025-01-06,3,Lambert LLC,Josetown,Mexican,3,cultural,Dessert,39,Rojas-Duncan,2.4
55,154,2025-01-27,4,"Bennett, Foley and Williams",North Perryborough,Mexican,28,statement,Dessert,43,"Edwards, Young and Lynch",4.8
207,236,2025-02-16,2,"Williams, White and Rios",Mitchellfort,Chinese,22,against,Appetizer,15,Garner-Russo,4.2
122,205,2025-01-20,1,"Pittman, Nelson and Reid",North Diana,Indian,14,health,Appetizer,12,Koch-Lewis,4.5
6,47,2025-01-03,3,"Howard, Howard and White",New Joshuaberg,Indian,2,sing,Main,24,Diaz-Hernandez,4.7
295,346,2025-01-30,4,"Guzman, Olson and Hughes",South Nathan,Chinese,16,if,Appetizer,44,Coleman Group,2.0
11,399,2025-01-01,3,"Bentley, Butler and Conrad",South Tammyland,Italian,24,heavy,Appetizer,14,Russo-Terry,2.6
213,31,2025-02-11,4,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,behavior,Appetizer,7,Mcdonald Inc,4.7
203,176,2025-02-11,2,Payne-Turner,Tyronetown,Italian,10,do,Main,12,"Garcia, King and Rodriguez",2.4
172,87,2025-01-01,3,Schmidt-Murphy,Osbornefurt,Indian,8,factor,Dessert,42,Barrett-Perkins,1.5
67,343,2025-02-13,3,"Patterson, Moore and Morgan",East Roberthaven,Chinese,30,fast,Main,26,Miller-Graham,4.9
281,328,2025-01-18,3,Gray LLC,Melvinmouth,Mexican,30,foot,Main,26,Miller-Graham,4.9
272,337,2025-01-23,2,"Davis, Riddle and Martinez",Alexandermouth,Italian,20,organization,Main,20,Maxwell-Johnson,1.3
273,330,2025-01-16,1,Nelson-Barrera,Kramerstad,Chinese,29,five,Main,18,Hamilton PLC,4.3
121,255,2025-01-01,4,Gilmore Ltd,Larrybury,Mexican,7,detail,Appetizer,46,Lewis-Randolph,2.6
244,362,2025-02-13,4,"Cook, Moran and Alexander",Donaldberg,Chinese,19,case,Main,11,Lara and Sons,2.0
29,198,2025-02-10,3,Glover-Smith,South Nicoleburgh,Indian,18,billion,Appetizer,26,"Stephens, Allison and Jordan",2.1
25,187,2025-01-04,1,Hines-Klein,East Jesusland,Italian,7,trip,Appetizer,33,Lewis-Randolph,2.6
263,230,2025-01-13,2,Gray Group,Mannfort,Mexican,8,option,Dessert,44,Barrett-Perkins,1.5
15,250,2025-01-17,4,"Walker, Martin and Howard",Ericshire,Indian,5,main,Appetizer,48,"Mitchell, Martin and Ellis",1.6
129,281,2025-02-05,3,Armstrong LLC,New Robert,Mexican,20,remain,Main,8,Maxwell-Johnson,1.3
187,12,2025-02-11,1,Williamson-Newman,Anthonyton,Indian,30,least,Main,38,Miller-Graham,4.9
198,208,2025-02-01,1,"Blake, Sanchez and Hodges",Dustinshire,Italian,3,message,Appetizer,34,Rojas-Duncan,2.4
71,108,2025-01-01,1,Carroll-Boyd,Port Jasonbury,Chinese,24,full,Main,7,Russo-Terry,2.6
165,288,2025-02-01,2,"Anderson, Pratt and Long",Marshallshire,Italian,4,character,Appetizer,6,Donovan-Brock,2.9
150,191,2025-01-21,2,"Payne, Thompson and Burns",West Bobby,Italian,9,rise,Dessert,28,Henderson Ltd,3.8
230,255,2025-01-30,2,Washington PLC,South Victoria,Mexican,26,detail,Appetizer,46,"Fuentes, Mcdaniel and Elliott",4.0
295,282,2025-01-05,4,"Guzman, Olson and Hughes",South Nathan,Chinese,16,bar,Main,43,Coleman Group,2.0
40,285,2025-02-07,1,Jenkins and Sons,Johnbury,Mexican,8,recent,Dessert,16,Barrett-Perkins,1.5
151,184,2025-02-18,1,Smith-Beasley,New Tanya,Italian,2,stock,Main,18,Diaz-Hernandez,4.7
192,272,2025-02-09,1,Nolan-Nguyen,Collinsfurt,Chinese,1,fish,Main,23,Hall and Sons,4.0
250,308,2025-02-01,1,Greene Inc,New Steven,Mexican,23,lead,Appetizer,36,"Palmer, Webster and Daniels",3.2
65,67,2025-01-04,3,Wilson PLC,North Destiny,Indian,10,role,Dessert,43,"Garcia, King and Rodriguez",2.4
43,66,2025-01-20,1,Russell Ltd,Odomland,Mexican,1,prepare,Dessert,36,Hall and Sons,4.0
210,49,2025-02-14,2,Myers Group,West Danielle,Chinese,26,within,Dessert,27,"Fuentes, Mcdaniel and Elliott",4.0
26,316,2025-01-23,1,"Chapman, Ramos and White",Montgomeryshire,Italian,2,evidence,Appetizer,22,Diaz-Hernandez,4.7
260,395,2025-01-10,3,"Wood, Garrett and Gross",Lisaburgh,Mexican,30,production,Main,26,Miller-Graham,4.9
79,292,2025-01-02,2,Lewis-Garcia,West Granttown,Indian,18,time,Dessert,44,"Stephens, Allison and Jordan",2.1
84,262,2025-02-04,4,"Cunningham, Turner and Gomez",North Beverlyview,Chinese,28,traditional,Main,14,"Edwards, Young and Lynch",4.8
183,245,2025-02-17,3,"Hodges, Thornton and Ray",Warnerville,Mexican,18,catch,Main,26,"Stephens, Allison and Jordan",2.1
102,136,2025-01-19,2,Smith-Harrell,Port Ernestfort,Chinese,3,resource,Dessert,49,Rojas-Duncan,2.4
193,213,2025-01-24,4,Ellis and Sons,Garciaport,Chinese,25,prevent,Dessert,16,Sullivan-Lee,4.7
118,329,2025-02-15,1,"Brewer, Rhodes and White",Kevinton,Chinese,6,build,Appetizer,26,"Norton, Rodriguez and Morrison",2.0
87,309,2025-02-17,1,Johnson-Fuller,Lake Jenna,Italian,5,personal,Appetizer,13,"Mitchell, Martin and Ellis",1.6
82,87,2025-01-19,3,"Martinez, Parker and Davis",New Janice,Mexican,21,factor,Dessert,42,Scott PLC,1.6
34,168,2025-02-22,1,"Bryan, Ellison and Ryan",Brandyfurt,Italian,26,on,Main,19,"Fuentes, Mcdaniel and Elliott",4.0
181,97,2025-01-30,2,Wilson Inc,Andrewton,Indian,10,natural,Appetizer,37,"Garcia, King and Rodriguez",2.4
146,133,2025-02-02,1,Villarreal-Le,West Janet,Italian,8,event,Appetizer,45,Barrett-Perkins,1.5
78,194,2025-02-12,4,"Austin, Wells and Price",Dylanhaven,Mexican,2,leave,Dessert,11,Diaz-Hernandez,4.7
50,138,2025-01-01,3,"Evans, Murphy and Perkins",South Michael,Indian,28,with,Appetizer,28,"Edwards, Young and Lynch",4.8
265,171,2025-02-11,2,Morgan-Casey,Eduardoberg,Indian,29,general,Appetizer,9,Hamilton PLC,4.3
144,187,2025-01-25,2,"Brown, Jenkins and Cobb",East Katieport,Indian,20,trip,Appetizer,33,Maxwell-Johnson,1.3
68,317,2025-01-21,3,Anderson Ltd,North Duane,Mexican,9,small,Appetizer,37,Henderson Ltd,3.8
169,226,2025-01-12,2,"Mcmillan, Harrison and King",Jessicaburgh,Chinese,16,in,Main,12,Coleman Group,2.0
195,7,2025-01-16,2,Chaney-Shepherd,Lake Kimberly,Indian,19,nearly,Main,16,Lara and Sons,2.0
49,250,2025-01-06,2,Zamora-Harris,Valerieland,Mexican,1,main,Appetizer,48,Hall and Sons,4.0
166,278,2025-02-14,4,Cardenas-Byrd,Benjaminburgh,Chinese,14,fly,Main,15,Koch-Lewis,4.5
235,255,2025-01-24,1,Reyes-Lee,Jennamouth,Indian,13,detail,Appetizer,46,Carson and Sons,4.4
111,307,2025-02-22,4,Arnold PLC,Justinport,Indian,10,under,Appetizer,33,"Garcia, King and Rodriguez",2.4
174,254,2025-02-06,1,Matthews-Curtis,East Mary,Italian,26,theory,Appetizer,10,"Fuentes, Mcdaniel and Elliott",4.0
167,123,2025-01-15,2,Allen-Cook,Josephport,Mexican,8,right,Appetizer,23,Barrett-Perkins,1.5
88,388,2025-01-20,2,Howard-Dyer,South Jacobton,Indian,14,actually,Dessert,35,Koch-Lewis,4.5
160,243,2025-02-09,4,Ponce-Montgomery,South Amberside,Indian,9,challenge,Main,15,Henderson Ltd,3.8
197,277,2025-01-05,3,"Villarreal, Jones and Morales",South David,Chinese,26,smile,Dessert,6,"Fuentes, Mcdaniel and Elliott",4.0
50,21,2025-01-10,3,"Evans, Murphy and Perkins",South Michael,Indian,28,seven,Dessert,9,"Edwards, Young and Lynch",4.8
297,178,2025-02-20,1,"Wiley, Ingram and Lopez",Morristown,Indian,2,southern,Main,31,Diaz-Hernandez,4.7
137,225,2025-02-05,4,Ryan Group,Dixonfurt,Chinese,18,seem,Appetizer,34,"Stephens, Allison and Jordan",2.1
268,390,2025-02-10,4,Campbell-Murphy,Bryanton,Italian,5,daughter,Dessert,41,"Mitchell, Martin and Ellis",1.6
130,9,2025-02-19,3,Moss-Moon,Michaelburgh,Indian,30,join,Appetizer,43,Miller-Graham,4.9
201,312,2025-01-05,3,Hartman Inc,East Dawnburgh,Indian,5,example,Appetizer,33,"Mitchell, Martin and Ellis",1.6
107,252,2025-02-17,3,Campbell Inc,South Johnport,Italian,3,manager,Main,26,Rojas-Duncan,2.4
35,385,2025-01-31,3,Wilson-Hanson,Gordonland,Chinese,27,two,Main,5,"Miller, Rodriguez and Greer",1.8
237,304,2025-02-14,3,Ramirez-Wright,South Katie,Mexican,25,for,Dessert,14,Sullivan-Lee,4.7
180,194,2025-01-24,4,"Davis, Hester and Duran",Port Lauramouth,Chinese,2,leave,Dessert,11,Diaz-Hernandez,4.7
151,335,2025-02-17,4,Smith-Beasley,New Tanya,Italian,2,happy,Dessert,49,Diaz-Hernandez,4.7
240,305,2025-02-01,2,Guerrero and Sons,Lake Roger,Indian,10,house,Appetizer,42,"Garcia, King and Rodriguez",2.4
52,158,2025-01-24,4,Acosta-Williams,Karenfort,Indian,22,ahead,Main,9,Garner-Russo,4.2
183,247,2025-02-16,4,"Hodges, Thornton and Ray",Warnerville,Mexican,18,because,Dessert,5,"Stephens, Allison and Jordan",2.1
247,372,2025-02-11,2,Scott-Schaefer,South Sierra,Italian,28,none,Appetizer,21,"Edwards, Young and Lynch",4.8
75,279,2025-02-21,2,Duncan and Sons,Anthonyhaven,Chinese,1,set,Main,30,Hall and Sons,4.0
227,264,2025-01-07,3,Wilson-Guzman,Floresstad,Mexican,14,inside,Appetizer,40,Koch-Lewis,4.5
51,349,2025-01-21,4,Scott PLC,Port Justinshire,Mexican,12,effort,Main,29,Stark-Velez,4.5
124,11,2025-01-16,1,Gutierrez Inc,Yolandachester,Mexican,8,turn,Main,36,Barrett-Perkins,1.5
170,387,2025-01-03,2,Barber PLC,Walterhaven,Mexican,8,machine,Main,26,Barrett-Perkins,1.5
179,333,2025-02-19,4,"Irwin, Horton and Martin",Rowlandstad,Italian,8,many,Main,8,Barrett-Perkins,1.5
161,106,2025-02-11,4,Weaver-Soto,Yorkport,Italian,28,government,Main,12,"Edwards, Young and Lynch",4.8
109,337,2025-01-22,3,Martinez LLC,Port Michaelville,Italian,27,organization,Main,20,"Miller, Rodriguez and Greer",1.8
61,370,2025-02-05,2,Anderson Ltd,Lake Nathan,Indian,9,story,Appetizer,26,Henderson Ltd,3.8
128,275,2025-01-18,3,"Thomas, Wilson and Stevens",North Michaelshire,Italian,30,happy,Dessert,36,Miller-Graham,4.9
128,91,2025-01-08,1,"Thomas, Wilson and Stevens",North Michaelshire,Italian,30,provide,Appetizer,32,Miller-Graham,4.9
81,125,2025-01-11,1,Roberts and Sons,Walterville,Mexican,30,wrong,Main,15,Miller-Graham,4.9
294,229,2025-01-08,3,Moore-Hogan,Rayfort,Mexican,15,care,Dessert,25,"Cook, Mcgrath and Nash",3.7
280,338,2025-02-08,2,Macias-Henry,South Erin,Indian,27,you,Dessert,18,"Miller, Rodriguez and Greer",1.8
142,341,2025-02-13,4,Maynard and Sons,Melissaberg,Mexican,9,own,Main,43,Henderson Ltd,3.8
266,232,2025-01-05,1,"Luna, Rodgers and Larson",New Martin,Mexican,13,my,Main,24,Carson and Sons,4.4
12,275,2025-01-24,1,Ramirez-Hamilton,West Meredith,Chinese,12,happy,Dessert,36,Stark-Velez,4.5
181,327,2025-01-30,4,Wilson Inc,Andrewton,Indian,10,thousand,Appetizer,41,"Garcia, King and Rodriguez",2.4
293,110,2025-01-31,1,Lara-Williams,Port Rachel,Indian,24,pass,Main,13,Russo-Terry,2.6
238,354,2025-01-21,2,Hernandez-Brown,Paynemouth,Chinese,30,him,Dessert,32,Miller-Graham,4.9
234,400,2025-02-18,3,Willis Group,Joelside,Mexican,1,business,Dessert,14,Hall and Sons,4.0
76,203,2025-01-21,1,Strickland-Frazier,Patriciaton,Italian,12,thought,Main,23,Stark-Velez,4.5
23,343,2025-02-04,4,Martinez-Diaz,Port Amandafort,Indian,30,fast,Main,26,Miller-Graham,4.9
45,319,2025-01-19,3,Hall-Lowery,Racheltown,Chinese,29,radio,Dessert,38,Hamilton PLC,4.3
289,126,2025-02-14,3,"Wilson, Mcdaniel and Torres",Wesleyshire,Chinese,29,organization,Dessert,24,Hamilton PLC,4.3
37,285,2025-02-18,4,Palmer-Christian,Thomasville,Italian,21,recent,Dessert,16,Scott PLC,1.6
195,10,2025-01-13,1,Chaney-Shepherd,Lake Kimberly,Indian,19,power,Dessert,9,Lara and Sons,2.0
100,336,2025-01-05,2,"Adams, Norris and Jackson",Donaldsonfurt,Chinese,23,treat,Dessert,15,"Palmer, Webster and Daniels",3.2
167,138,2025-02-17,1,Allen-Cook,Josephport,Mexican,8,with,Appetizer,28,Barrett-Perkins,1.5
281,275,2025-02-14,4,Gray LLC,Melvinmouth,Mexican,30,happy,Dessert,36,Miller-Graham,4.9
25,61,2025-01-13,2,Hines-Klein,East Jesusland,Italian,7,writer,Dessert,44,Lewis-Randolph,2.6
44,155,2025-01-09,2,Stewart-Nguyen,Timothychester,Chinese,10,study,Main,48,"Garcia, King and Rodriguez",2.4
254,356,2025-01-04,4,May Ltd,Port Michaeltown,Italian,5,major,Dessert,5,"Mitchell, Martin and Ellis",1.6
279,135,2025-02-15,1,Brown LLC,Stonemouth,Indian,22,firm,Main,26,Garner-Russo,4.2
25,178,2025-01-28,1,Hines-Klein,East Jesusland,Italian,7,southern,Main,31,Lewis-Randolph,2.6
20,205,2025-01-28,2,Stewart-Sloan,Ferrellfort,Mexican,30,health,Appetizer,12,Miller-Graham,4.9
57,232,2025-01-15,3,"Wolfe, Mckenzie and Hensley",New Melissamouth,Mexican,24,my,Main,24,Russo-Terry,2.6
297,235,2025-02-17,3,"Wiley, Ingram and Lopez",Morristown,Indian,2,perhaps,Appetizer,35,Diaz-Hernandez,4.7
145,154,2025-01-27,1,"Vasquez, Dunlap and Ramirez",Reidmouth,Italian,5,statement,Dessert,43,"Mitchell, Martin and Ellis",1.6
139,254,2025-01-17,4,Patrick Ltd,Lake John,Chinese,20,theory,Appetizer,10,Maxwell-Johnson,1.3
107,371,2025-02-08,1,Campbell Inc,South Johnport,Italian,3,forward,Appetizer,22,Rojas-Duncan,2.4
267,81,2025-01-07,2,"Garza, Roberts and Smith",Christophermouth,Italian,25,board,Dessert,37,Sullivan-Lee,4.7
184,195,2025-02-18,3,Jones Group,West Deannabury,Chinese,5,parent,Main,18,"Mitchell, Martin and Ellis",1.6
26,229,2025-02-07,2,"Chapman, Ramos and White",Montgomeryshire,Italian,2,care,Dessert,25,Diaz-Hernandez,4.7
69,391,2025-02-19,4,"Rivas, Beasley and Perez",Princeville,Chinese,2,add,Main,21,Diaz-Hernandez,4.7
34,310,2025-01-29,2,"Bryan, Ellison and Ryan",Brandyfurt,Italian,26,artist,Main,17,"Fuentes, Mcdaniel and Elliott",4.0
238,245,2025-01-07,3,Hernandez-Brown,Paynemouth,Chinese,30,catch,Main,26,Miller-Graham,4.9
47,28,2025-02-17,4,Miller Inc,Lake Danielville,Chinese,3,culture,Dessert,43,Rojas-Duncan,2.4
248,206,2025-02-06,3,"Cunningham, Smith and Hernandez",North Michele,Indian,16,trade,Dessert,11,Coleman Group,2.0
6,74,2025-02-04,4,"Howard, Howard and White",New Joshuaberg,Indian,2,cup,Appetizer,22,Diaz-Hernandez,4.7
120,167,2025-01-27,4,Turner LLC,Joshuamouth,Indian,13,wonder,Main,26,Carson and Sons,4.4
242,218,2025-01-12,4,"Perez, Castillo and Lopez",Davisberg,Mexican,1,also,Appetizer,34,Hall and Sons,4.0
111,121,2025-02-05,1,Arnold PLC,Justinport,Indian,10,clearly,Dessert,6,"Garcia, King and Rodriguez",2.4
23,366,2025-01-23,4,Martinez-Diaz,Port Amandafort,Indian,30,draw,Main,33,Miller-Graham,4.9
273,285,2025-01-02,2,Nelson-Barrera,Kramerstad,Chinese,29,recent,Dessert,16,Hamilton PLC,4.3
117,391,2025-01-25,1,Martinez PLC,Shannonland,Chinese,7,add,Main,21,Lewis-Randolph,2.6
177,335,2025-01-09,2,"Smith, Lang and Johnson",Jenniferton,Mexican,29,happy,Dessert,49,Hamilton PLC,4.3
225,74,2025-02-02,3,Gould-Barnett,Brianfurt,Indian,27,cup,Appetizer,22,"Miller, Rodriguez and Greer",1.8
25,127,2025-02-21,1,Hines-Klein,East Jesusland,Italian,7,parent,Dessert,35,Lewis-Randolph,2.6
32,279,2025-01-24,3,Hanson and Sons,New Douglas,Chinese,15,set,Main,30,"Cook, Mcgrath and Nash",3.7
107,283,2025-02-01,2,Campbell Inc,South Johnport,Italian,3,eat,Dessert,11,Rojas-Duncan,2.4
232,189,2025-02-19,4,"Bryan, Jensen and Roberts",West Janefort,Indian,20,tax,Main,20,Maxwell-Johnson,1.3
44,305,2025-02-06,3,Stewart-Nguyen,Timothychester,Chinese,10,house,Appetizer,42,"Garcia, King and Rodriguez",2.4
52,209,2025-02-18,4,Acosta-Williams,Karenfort,Indian,22,worry,Main,38,Garner-Russo,4.2
99,291,2025-01-13,3,Grant-Phillips,Butlerstad,Italian,16,Republican,Dessert,19,Coleman Group,2.0
234,242,2025-02-09,1,Willis Group,Joelside,Mexican,1,between,Appetizer,35,Hall and Sons,4.0
297,188,2025-01-29,4,"Wiley, Ingram and Lopez",Morristown,Indian,2,check,Appetizer,8,Diaz-Hernandez,4.7
104,100,2025-01-09,4,"Peterson, Torres and Thompson",New Rebeccabury,Italian,26,do,Appetizer,40,"Fuentes, Mcdaniel and Elliott",4.0
247,194,2025-01-23,1,Scott-Schaefer,South Sierra,Italian,28,leave,Dessert,11,"Edwards, Young and Lynch",4.8
209,135,2025-01-29,4,Stephenson-Gonzalez,Dixonville,Mexican,5,firm,Main,26,"Mitchell, Martin and Ellis",1.6
16,250,2025-01-11,2,Atkins-Mendoza,South Larry,Indian,10,main,Appetizer,48,"Garcia, King and Rodriguez",2.4
161,359,2025-01-18,4,Weaver-Soto,Yorkport,Italian,28,reveal,Dessert,8,"Edwards, Young and Lynch",4.8
31,390,2025-02-05,3,Dennis Ltd,Georgeborough,Mexican,24,daughter,Dessert,41,Russo-Terry,2.6
133,225,2025-02-04,4,"Vargas, Nelson and Thomas",Watsonchester,Chinese,18,seem,Appetizer,34,"Stephens, Allison and Jordan",2.1
268,313,2025-02-20,3,Campbell-Murphy,Bryanton,Italian,5,or,Main,48,"Mitchell, Martin and Ellis",1.6
258,45,2025-01-06,1,"Jackson, Snow and Williamson",North Derrick,Mexican,25,send,Appetizer,23,Sullivan-Lee,4.7
209,332,2025-01-12,3,Stephenson-Gonzalez,Dixonville,Mexican,5,figure,Appetizer,11,"Mitchell, Martin and Ellis",1.6
262,194,2025-02-02,1,Wagner and Sons,Floresview,Indian,4,leave,Dessert,11,Donovan-Brock,2.9
24,335,2025-01-10,3,"Hill, Barber and Hernandez",Port Joseph,Chinese,8,happy,Dessert,49,Barrett-Perkins,1.5
36,45,2025-01-02,4,Mckinney Group,Joshuaside,Italian,5,send,Appetizer,23,"Mitchell, Martin and Ellis",1.6
153,179,2025-02-20,4,"Stewart, Fletcher and Ramsey",North Heatherton,Mexican,14,soon,Appetizer,15,Koch-Lewis,4.5
218,151,2025-02-20,1,King-Little,Melindaton,Indian,7,over,Appetizer,43,Lewis-Randolph,2.6
169,8,2025-02-05,3,"Mcmillan, Harrison and King",Jessicaburgh,Chinese,16,sit,Appetizer,12,Coleman Group,2.0
23,119,2025-01-07,2,Martinez-Diaz,Port Amandafort,Indian,30,work,Main,44,Miller-Graham,4.9
124,214,2025-01-30,2,Gutierrez Inc,Yolandachester,Mexican,8,sound,Appetizer,36,Barrett-Perkins,1.5
206,289,2025-01-28,3,Martin-Peterson,Ballardton,Mexican,23,strategy,Main,29,"Palmer, Webster and Daniels",3.2
256,339,2025-02-11,2,"Flores, Valdez and Kelly",New Holly,Mexican,17,director,Main,38,Mcdonald Inc,4.7
223,91,2025-02-16,2,Woods-Weiss,Hernandezmouth,Italian,19,provide,Appetizer,32,Lara and Sons,2.0
282,247,2025-01-13,2,"Holmes, Jones and Castaneda",Weberberg,Indian,19,because,Dessert,5,Lara and Sons,2.0
